MNTN_CODE,MNTN_NM,MNTN_LOC,MNTN_HEIGHT,ROAD_EASY,ROAD_MID,ROAD_DIFF,ROAD_SUM,MNTN_RES,COS_SIM
428306004,말곡리산,,0,2.58,0.0,0.0,2.58,[],
468702601,대절산,,0,2.4400000000000004,0.0,0.0,2.4400000000000004,[],
467300501,까치절산,전라남도 구례군,295,3.97,0.0,0.0,3.97,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/</crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>● 숙식 및 기타정보&amp;lt;br /&amp;gt;산동면에 많은 숙박업소와 음식점이 있다.&amp;lt;br /&amp;gt;지리산온천랜드 ☎061-783-2900&amp;lt;br /&amp;gt;화야평 ☎061-783-7900&amp;lt;br /&amp;gt;탑골민박 ☎061-781-6245&amp;lt;br /&amp;gt;송원리조트 ☎061-780-8000&amp;lt;br /&amp;gt;지리산이대순두부 ☎061-783-0481&amp;lt;br /&amp;gt;산수유마을 ☎061-781-7755&amp;lt;br /&amp;gt;당동솔밭가든 ☎061-783-1929&amp;lt;br /&amp;gt;● 이용문의&amp;lt;br /&amp;gt;순천국유림관리소 ☎061-740-9312&amp;lt;br /&amp;gt;구례군 산림소득과 ☎061-780-2755</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>①팔각정 ▷주차장(약 1시간)&amp;lt;br /&amp;gt;팔각정-제1쉼터-까치절산-삼거리-주차장&amp;lt;br /&amp;gt;②주차장 ▷온동마을 (1시간)&amp;lt;br /&amp;gt;주차장-삼거리-제1쉼터-까치절산-온동마을</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson>&amp;amp;nbsp;</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000424436</mntnattchimageseq><mntnid>40004744</mntnid><mntninfodscrt>&amp;lt;strong&amp;gt;구례 군민의 산림욕장&amp;lt;/strong&amp;gt;&amp;lt;br /&amp;gt;전라남도 구례군 광의면과 산동면 사이에는 지리산 종석대(1356m)에서 시작해 구만제까지 이어진 간미봉 능선이 서있다. 이 능선에는 아름다운 것과는 상이한, 봉우리란 뜻의 간미봉과 봉수대 역할을 한 것으로 추정되는 할미성이 있던 지초봉이 자리하고 있다. 구만제에 다다를 때쯤 까치절산(295.3m)이 나타난다. 까치절산은 이평리와 경계를 이루며 북쪽은 산지, 남쪽은 평야로 구분 짓고 있으며 산 아래로 당동, 난동, 온동 등의 자연마을이 있다. 능선 위쪽으로는 지리산 온천랜드와 봄이면 온통 노란 꽃으로 뒤덮이는 전국 최대의 산수유 재배지인 산동마을이 있다. 위쪽 지초봉에서 바라보면 야트막한 야산에 불과한 낮은 산이지만 구만제의 수상레포츠 시설과 더불어 구례 군민들의 산림욕장 구실을 톡톡히 하고 있다. 구례군은 주 5일 근무제 시행 등으로 여가활동 인구가 증가함에 감안해 지난 2006년부터 까치절산 등산로 2.8킬로미터에 대해 잡목제거와 나무계단, 안내판, 방향표지판 설치 등 산길을 말끔히 정비했다.</mntninfodscrt><mntninfodtlinfocont>&amp;amp;nbsp;</mntninfodtlinfocont><mntninfohght>295</mntninfohght><mntninfomangrtlno>061-740-9312, 061-780-2755</mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm>순천국유림관리소, 구례군 산림소득과</mntninfomngmemnbdnm><mntninfopoflc>전라남도 구례군</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>까치절산</mntnnm><mntnsbttlinfo>구례 군민의 산림욕장</mntnsbttlinfo><pbtrninfodscrt>출발점 : 구례 공용버스터미널&amp;lt;br /&amp;gt;구례→구만리 : 시내버스 5회 운행</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>",0.6915640748081248
427700301,각희산,"강원도 정선군 동면, 임계면",1083,10.320000000000002,0.0,0.0,10.320000000000002,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/E_M0017.jpg         </crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>● 숙식및기타정보&amp;lt;br /&amp;gt;&amp;#xD;
동면과 화암동굴 및 약수 주변에 숙식 장소가 있다. &amp;lt;br /&amp;gt;&amp;#xD;
화암장호텔 ☎033-562-2375&amp;lt;br /&amp;gt;&amp;#xD;
화암파크모텔 ☎033-563-7732&amp;lt;br /&amp;gt;&amp;#xD;
그림바위호텔 ☎033-563-6222&amp;lt;br /&amp;gt;&amp;#xD;
화암가든 ☎033-562-2071&amp;lt;br /&amp;gt;&amp;#xD;
동박골 ☎033-563-0213&amp;lt;br /&amp;gt;&amp;#xD;
할머니횟집 ☎033-563-2786&amp;lt;br /&amp;gt;&amp;#xD;
&amp;lt;br /&amp;gt;&amp;#xD;
● 이용문의&amp;lt;br /&amp;gt;&amp;#xD;
정선군 시설관리공단 ☎033-560-2578</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>① 화표동&amp;amp;nbsp;- 정상&amp;amp;nbsp;- 1062봉&amp;amp;nbsp;- 항목대&amp;amp;nbsp;- 쌍봉우리 전망대&amp;amp;nbsp;- 화암동굴 입구(총 2시간 50분)&amp;lt;br /&amp;gt;&amp;#xD;
② 문제(북동제)&amp;amp;nbsp;- 1062봉&amp;amp;nbsp;- 향목대&amp;amp;nbsp;- 쌍봉우리 전망대&amp;amp;nbsp;- 화암동굴 입구(총 2시간 20분)</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson>&amp;amp;nbsp;</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000423900</mntnattchimageseq><mntnid>20000017</mntnid><mntninfodscrt>&amp;amp;nbsp;</mntninfodscrt><mntninfodtlinfocont>각희산은 화암국민관광지에서 동대천 북쪽으로 병풍처럼 펼친 듯 솟아 있는 산이며, 동대천을 사이에 두고 행산과 화암약수터가 있는 군의산과 마주하고 있다. 동대천을 거슬러 올라가면 남전산과 지억산이 버티고 있다. 동대천변의 화암8경을 보려는 사람들의 발길은 끊이지 않는데 반해 각희산은 등산로가 잘 알려지지 않아 아직 태고의 신비를 고스란히 간직하고 있다. 각희산 바로 옆 행산과 군의산, 남전산과 지억산이 어깨를 두르고 있다. 정상에서 보면 청옥산, 민둥산이 보이고 그 뒤로 두위봉도 보인다. 각희산은 예로부터 신성시하여 나라에서 벌채를 금지했던 곳으로 알려져 있다.</mntninfodtlinfocont><mntninfohght>1083</mntninfohght><mntninfomangrtlno> </mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm>정선군청</mntninfomngmemnbdnm><mntninfopoflc>강원도 정선군 동면, 임계면</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/T_M0017.jpg         </mntninfotrnspinfoimageseq><mntnnm>각희산</mntnnm><mntnsbttlinfo>화암8경 빚은 정선의 소금강</mntnsbttlinfo><pbtrninfodscrt>출발점 : 정선&amp;lt;br /&amp;gt;&amp;#xD;
정선시외버스터미널에서 동면행 시내버스 이용. &amp;lt;br /&amp;gt;&amp;#xD;
화암동굴 입구 하차, 약 50분 소요.</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>",0.659380473395787
421102301,봉의산,강원도 춘천시 소양동,301,3.5800000000000005,1.04,0.0,4.620000000000001,<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/</crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>&amp;amp;#160;</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>&amp;amp;#160;</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson>&amp;amp;#160;</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=</mntnattchimageseq><mntnid>20001358</mntnid><mntninfodscrt>&amp;amp;#160;</mntninfodscrt><mntninfodtlinfocont>&amp;amp;nbsp;</mntninfodtlinfocont><mntninfohght>301</mntninfohght><mntninfomangrtlno> </mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm> </mntninfomngmemnbdnm><mntninfopoflc>강원도 춘천시 소양동</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>봉의산</mntnnm><mntnsbttlinfo> </mntnsbttlinfo><pbtrninfodscrt>&amp;amp;#160;</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>,
292000701,용진산,,0,3.16,0.0,0.0,3.16,[],
461300901,마래산,전라남도 여수시,385,6.06,0.0,0.0,6.06,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/</crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>충민사(忠愍祠) : 사적 제 381호, 여수시 덕충동 1829소재&amp;lt;br /&amp;gt;&amp;#xD;
마래산 기슭에 위치하고 있는데, 선조 34년((1601) 체찰사(體察使)&amp;lt;br /&amp;gt;&amp;#xD;
이항복이 왕명을 받아 임진왜란이 끝난 뒤의 민심을 살펴본 후 통제&amp;lt;br /&amp;gt;&amp;#xD;
사 이시언에게 명하여 건립한 것이다.&amp;lt;br /&amp;gt;&amp;#xD;
충민사는 이순신을 모신 사액 사당으로는 최초의 것이다&amp;lt;br /&amp;gt;&amp;#xD;
오동도 - 한려해상국립공원. 여수시 수정도 소재&amp;lt;br /&amp;gt;&amp;#xD;
신항 - 2010 해양엑스포 유치 예정지, 만덕동 소재&amp;lt;br /&amp;gt;&amp;#xD;
만성리 해수욕장 - 검은모래가 유명, 만덕동 소재</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>&amp;amp;#160;</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson>&amp;amp;#160;</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000423806</mntnattchimageseq><mntnid>20001465</mntnid><mntninfodscrt>&amp;amp;nbsp;여수 동부에 위치한 마래산은 여수지역 산 중에서도 조망이 뛰어나다. 서,남쪽으로는 여수시내와 장군도, 돌산도(돌산대교), 오동도, 2010 엑스포예정지인 신항이 위치하며, 북쪽으로는 만성리해수욕장과 멀리 봉화산이 보이며, 동쪽으로는 남해바다가 위치 하여 정상에서 보는 전경이 아름답다.정상으로 오를수록 바위가 많고 땅이 척박해 교림보다는 주로 왜림이 숲을 차지하지만 동백, 후박, 철쭉, 아왜, 벚나무 등 화목류들이 많이 있어 등산을 하면서 바라보는 전경이 심심치 않다. 마래산을 등산하기에 좋은 구간은 덕충동(현 만덕동) 충덕중학교위 덕충배수지에서 오르는 구간과 마래산 기슭에 위치한 충민사,석천사에서 오르는 코스가 비교적 수월하게 등산하기에 좋다.&amp;lt;br /&amp;gt;&amp;#xD;
&amp;lt;br /&amp;gt;&amp;#xD;
마래산은 여수역에서 만성리 방향으로 보이는 산으로 일명 민둥산이라고 부른다.&amp;lt;br /&amp;gt;&amp;#xD;
오동도에서 보면 산이 풀만 자란 것처럼 보여서 붙여진 이름이다. 또한 마래산은 옛부터 「마수조욱(馬岫朝旭)」이라 하여 수평선에서 발산하는 아침 햇살을 받은 마래산의 경치는 여수 8경 중에 하나다.</mntninfodscrt><mntninfodtlinfocont>&amp;amp;#160;</mntninfodtlinfocont><mntninfohght>385</mntninfohght><mntninfomangrtlno>061-690-2114</mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm>여수시</mntninfomngmemnbdnm><mntninfopoflc>전라남도 여수시</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>마래산</mntnnm><mntnsbttlinfo>http://yeosu.go.kr/site/Home/tour</mntnsbttlinfo><pbtrninfodscrt>&amp;amp;#160;</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>",0.2948839123097942
447702701,용달산,,0,0.14,0.0,0.0,0.14,[],
427200301,고양산,강원도 정선군,1151,26.550000000000004,0.0,0.0,26.550000000000004,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/</crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>&amp;amp;nbsp;</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>&amp;amp;nbsp;</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson>&amp;amp;nbsp;</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000424244</mntnattchimageseq><mntnid>20000050</mntnid><mntninfodscrt>&amp;amp;nbsp;</mntninfodscrt><mntninfodtlinfocont>강원도 정선군에서도 가장 오지 마을이라 할 수 있는 임계면 고양리에 위치한 산이다. 그리고 반론산(1068)은 고양산에서 북쪽 여량 방면으로 뻗은 능선상 최고봉으로 고양산과는 약 4km 정도 거리를 두고 있는 산이다. &amp;lt;br /&amp;gt;
이 두 산의 주체는 베낭족의 낙원이라 불리던 골지천(骨只川)이 된다. 즉 골지천에서도 가장 하이라이트라 할 수 있는 구미동, 어전동, 성북동, 봉정리 등이 이 두 산을 감싸면서 휘돌고 있다.&amp;lt;br /&amp;gt;
골지천(骨只川)에 솟아 있는 어머니 같이 넉넉하고 편안한 품을 펼치고 있는 고양산은 정선의 오지 중에 오지인 임계면에 자리잡고 있다.</mntninfodtlinfocont><mntninfohght>1151</mntninfohght><mntninfomangrtlno> </mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm> </mntninfomngmemnbdnm><mntninfopoflc>강원도 정선군</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>고양산</mntnnm><mntnsbttlinfo>정선 오지의 석회동굴 폭포</mntnsbttlinfo><pbtrninfodscrt>&amp;amp;nbsp;</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>",0.3611575592573077
472802401,어룡산,경상북도 문경시 마성면,617,7.76,0.0,0.0,7.76,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/</crcmrsghtngetcimageseq><crcmrsghtnginfodscrt> </crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt> </crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson> </hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000424387</mntnattchimageseq><mntnid>20000445</mntnid><mntninfodscrt> </mntninfodscrt><mntninfodtlinfocont>어룡산은 경북 8경인 진남교반을 사이에 두고 오정산(805m)과 마주보고 있는 산이다. 오정산 쪽의 고모산성과 함께 이 산의 고부산성이 옛 길인 `토끼비리'를 지키고 있다. &amp;lt;br /&amp;gt;&amp;lt;br /&amp;gt;영강가에 솟은 미봉 어룡산은 작은 것이 아름답다는 것을 깨닫게 하는 산이다. 문경읍을 거쳐 20분 정도 달리면 강변을 따라 병풍을 둘러친 듯 기암괴석이 보이는 곳이 있는데 여기가 바로 유명한 경북팔경 중의 제1경으로 일컫는 진남교반이다. 경북 도민이 제 1경으로 꼽을 만큼 절경지인 영강 진남교 옆에 솟아있는 어룡산은 산속으로 들어서면 넋을 잃기 마련이다.울창한 숲과 영강과 어우러진 산세가 절경이기때문이다.&amp;lt;br /&amp;gt;&amp;lt;br /&amp;gt;이 진남교반을 끼고있는 어룡산은  많은 전설과 얘기가 전해오고 있으며, 고모산성과 돌고개, 성황당, 그리고 영남대로의 옛 모습을 그대로 잘 간직하고 있는 관갑천(토천,토끼비리)이 있고 진남유원지와 휴게소에는 지나는 사람들의 발길이 끊이질 않는다.&amp;lt;br /&amp;gt;&amp;lt;br /&amp;gt;작은 암봉이 있는 정상에 서면 보면 주흘산과 백화산이 눈앞에 있으며 멀리 산군들이 첩첩이 펼쳐 보인다. 어룡산은 주변의 풍광이 수려하고 볼거리와 즐길거리가 많으며 아래 영강에는 여름철 강수욕과 피서지로 이름나 있는 곳이다.  문경읍에는 보양천인 문경온천이 있다. 봄, 여름 산행지로 인기가 높은 곳이다. 또 황티기국, 부곡숫굴, 부곡암굴 등 동굴이 산 곳곳에 산재해 있다.</mntninfodtlinfocont><mntninfohght>617</mntninfohght><mntninfomangrtlno> </mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm> </mntninfomngmemnbdnm><mntninfopoflc>경상북도 문경시 마성면</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>어룡산</mntnnm><mntnsbttlinfo>정상의 3형제바위와 영강천이 조화 이뤄</mntnsbttlinfo><pbtrninfodscrt> </pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>",0.4662524041201569
416102401,칠사산,,0,9.18,0.0,0.0,9.18,[],
427700101,가리왕산,"강원도 정선군 정선읍 회동리ㆍ북평면, 평창군 진부면",1562,29.3,0.0,0.0,29.3,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/E_M0006.swf         </crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>가리왕산자연휴양림 ☎033-562-5833&lt;BR&gt;가평허브찜질방 ☎033-332-2828&lt;BR&gt;천당골산장 ☎033-332-9943&lt;BR&gt;가리왕산관광농원 ☎033-563-6100~1&lt;BR&gt;&lt;BR&gt;&lt;BR&gt;&lt;BR&gt;이용문의 : 정선군청 관광문화과 ☎033-560-2569, 가리왕산자연휴양림 관리사무소 ☎033-562-5833</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>가리왕산 자연휴양림-안부 전 갈림길-안부-상봉 정상 (총 2시간 10분)</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/I_M0006.jpg         </hndfmsmtnmapimageseq><hndfmsmtnslctnrson>가리왕산 8경이 전해질 만큼 경관이 수려하고, 활엽수 극상림이 분포해 있으며, 전국적인 산나물 자생지로 유명. 특히 백두대간의 중심으로 주목군락지가 있어 산림유전자원보호림과 자연휴양림으로 지정되는 등 경관·생태적으로 가치가 큰 점에서 선정동강(東江)에 흘러드는 오대천과 조양강의 발원지이며 석회암 절리동굴인 얼음동굴이 유명. 산의 이름은 그 모습이 큰 가리(벼나 나무를 쌓은 더미)같다고 하여 유래</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000424055</mntnattchimageseq><mntnid>20000006</mntnid><mntninfodscrt>정선아리랑 흐르는 정선의 지붕 &lt;BR&gt;강원도 평창군과 정선군은 이 고장 지붕 역할을 하고 있는 가리왕산을 중심으로 험난한 고산준령이 이루어진다고 해도 과언이 아니다. 정선의 주산 가리왕산은 갈왕(葛王)이 난을 피하여 숨어든 곳이라 하여 갈왕산(葛王山)이라 불리다가 일제시대를 거치면서 가리왕산(加里王山)으로 불리고 있다.&lt;BR&gt;&lt;BR&gt;가리왕산 상봉 서쪽의 중왕산(1381.4m)과 상봉 사이 안부인 마항치(馬項峙)에는 국내 유일의 ‘강릉부삼산봉표(江陵府蔘山封標)’라 새겨진 비가 세워져 있다. 이는 일반인들의 채삼을 금지하는 구역을 뜻하는 것으로 가리왕산이 조선시대 때 산삼의 주산지였음을 알 수 있는 대목이다. 상봉을 중심으로 남동쪽으로 중봉(1436m), 하봉(1381.7m)에 이르기까지 육중한 산세가 부드럽게 이어진다.</mntninfodscrt><mntninfodtlinfocont>가리왕산은 태백산의 지붕역활을 하고 있으며 경사도가 완만한 등산로로 유명하다. 산 능선에는 고산식물인 주목, 잣나무, 단풍나무등 각종 수목이 울창하며 산삼등 많은 산약초가 자라고 있다.&lt;BR&gt;&lt;BR&gt;회동리 입구에는 자연휴양림이 조성되어 각종 편의시설이 설치되어 있고 등산로 산행시간은 총 6시간 정도 소요된다. 군립공원으로 지정, 개발계획에 있으며 숙암방면 입구는 약 4km 구간에 철쭉이 밀집 자생하고 있다.</mntninfodtlinfocont><mntninfohght>1562</mntninfohght><mntninfomangrtlno> </mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/M0006.zip           </mntninfomapdnldfilenm><mntninfomngmemnbdnm> </mntninfomngmemnbdnm><mntninfopoflc>강원도 정선군 정선읍 회동리ㆍ북평면, 평창군 진부면</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/T_M0006.swf         </mntninfotrnspinfoimageseq><mntnnm>가리왕산</mntnnm><mntnsbttlinfo>약초 많은 태백산의 지붕</mntnsbttlinfo><pbtrninfodscrt>장평(장평시외버스터미널 ☎033-332-4209)과 정선(정선터미널 ☎033-563-1094)이 기점이다. &lt;BR&gt;하안미 5리 백일동 버스종점에 가평매점(☎033-332-8622)이 있으니 출발 전에 문의하면 상세히 알 수 있다.&lt;BR&gt;- 장평→하안미리(가평행) 1일 5회 운행&lt;BR&gt;- 정선→회동 1일 8회 운행</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>",0.780189497605494
317104301,간월산,경상남도 울산시 울주군,1069,8.870000000000001,2.21,0.0,11.080000000000002,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/</crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>&amp;amp;nbsp;</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>&amp;amp;nbsp;</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson>&amp;amp;nbsp;</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000423546</mntnattchimageseq><mntnid>20001193</mntnid><mntninfodscrt>&amp;amp;nbsp;</mntninfodscrt><mntninfodtlinfocont>간월산은 왕봉재(간월재)에서 천화현(배내고개) 사이에 해발 1068.8m 고봉 일대를 말하는 것으로 상북면 등억에서 배내에 걸쳐 있다. 간(肝)은 우리 민족이 오래 전부터 써오던 신성이라는 뜻이며 월(月)은 신명이라 하여에서 유래되어 평원을 의미하는 벌의 뜻이다. 그러므로 간월산은 평원이 있는 신성한 산으로 신불산과 밝얼산과 같은 뜻을 지니고 있다. 또한 간월이라는 이름은 다음과 같이 肝月, 看月, 澗月, 澗越, 肝越 등 다양하게 쓰이기도 한다.&amp;lt;br /&amp;gt;
&amp;lt;br /&amp;gt;
한반도의 남동단인 영남지방에 해발 1000m가 넘는 고헌산, 가지산, 운문산, 천황산, 간월산, 신불산, 취서산 등의 준봉이 일대 산군을 이루며 솟아 있는데 이 산군을 유럽의 알프스와 풍광이 버금간다는 뜻에서 영남알프스라하고 영남 산악인들에게는 천혜의 등산대상이 되고 있는 곳이다. &amp;lt;br /&amp;gt;
&amp;lt;br /&amp;gt;
간월산은 신불산 북쪽의 준봉으로서 ""영남 알프스""의 일부분을 구성하고 있으며 홍류폭포 등의 절경과 최근 자연휴양림이 조성돼 찾는 이들이 많아졌다. &amp;lt;br /&amp;gt;
간월산에서 발원해 언양 쪽으로 흐르는 시냇물 작괘천은 각양각색의 바위들 사이로 옥류가 굽이치는 아름다움은 절경이다. 간월산 기슭의 등억온천은 게르마늄 함량이 높아 피부병과 무좀에 특효가 있고 당뇨와 고혈압, 신경통 등에도 효험이 있는 것으로 알려져 있다. &amp;lt;br /&amp;gt;
&amp;lt;br /&amp;gt;
억새가 만개하는 가을, 봄 순으로 많이 찾는다. 억새 테마산행을 위한 간월산-신불산-영축산 연계산행의 산행기점으로도 인기 있다.</mntninfodtlinfocont><mntninfohght>1069</mntninfohght><mntninfomangrtlno> </mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm> </mntninfomngmemnbdnm><mntninfopoflc>경상남도 울산시 울주군</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>간월산</mntnnm><mntnsbttlinfo> </mntnsbttlinfo><pbtrninfodscrt>&amp;amp;nbsp;</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>",0.4170288281141495
448300901,석문산,,0,1.2,0.0,0.0,1.2,[],
